,pIC50,molecule_dictionary.chembl_id,canonical_smiles
3247,8.342944147142896,CHEMBL3818289,O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCCN2CCOCC2)CO1
3248,8.924453038607469,CHEMBL3818364,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@H]1COC(=O)N1
3249,7.267606240177032,CHEMBL3818535,Cc1cc(=O)n2nc(SCc3ccc(Cl)cc3)nc2[nH]1
3250,8.97469413473523,CHEMBL3818547,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1
3251,8.2580609222708,CHEMBL3818563,CCOc1cc2ncnc(N[C@@H](C)c3ccccc3)c2cc1NC(=O)[C@@H]1COC(=O)N1
3252,7.422393322637465,CHEMBL3818970,CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1
3253,7.592949185195749,CHEMBL3819120,O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCN2CCCCC2)CO1
3254,8.590066876668706,CHEMBL3819553,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)[C@H]1NC(=O)O[C@@H]1C
3255,6.173277479831008,CHEMBL382041,COCCOc1cc(OC2CCOCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1
3256,8.744727494896694,CHEMBL382073,CCN(CC)CCC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1
3257,5.3872161432802645,CHEMBL382186,CS(=O)(=O)Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2
3258,6.276216063034671,CHEMBL3823520,COc1cc2c(Oc3ccc(NC(=O)c4cn(-c5ccccc5Cl)nn4)cc3F)ccnc2cc1OCCCN1CCCCC1
3259,7.698970004336019,CHEMBL382638,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@H]1C(N)=O
3260,7.549750891680639,CHEMBL3827349,c1cnc2ccc(Nc3ncnc4ccc(-c5cnn(C6CCNCC6)c5)cc34)cc2c1
3261,8.446116973356126,CHEMBL3828021,C#Cc1cccc(Nc2ncnc3ccc(-c4cnn(C)c4)cc23)c1
3262,7.496209316942819,CHEMBL3828092,Fc1ccc(Nc2ncnc3ccc(-c4cnn(C5CCNCC5)c4)cc23)cc1Cl
3263,6.346787486224656,CHEMBL382822,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(=O)N(C)C
3264,8.0,CHEMBL382823,COCCN(Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)[C@@H](C)C(N)=O
3265,8.527243550682787,CHEMBL3828269,Cn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cn1
3266,5.0,CHEMBL382862,Brc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2
3267,4.866461091629783,CHEMBL383030,COC(=O)c1c(OCCCN(C)C)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O
3268,5.1249387366083,CHEMBL383121,COc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2
3269,7.602059991327963,CHEMBL383246,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C(C)C)CC1
3270,6.0,CHEMBL383444,COc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2
3271,7.356547323513813,CHEMBL383499,CC(C)N(CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)C(C)C
3272,6.0,CHEMBL383614,Brc1cccc(Nc2ncnc3c2NCc2cc(Br)ccc2O3)c1
3273,7.301029995663981,CHEMBL383760,CNC(=O)[C@H]1CCCN1Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC
3274,7.67778070526608,CHEMBL383965,CCCS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
3275,7.568636235841013,CHEMBL384407,CS(=O)(=O)CCN(CC#N)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
3276,7.292429823902063,CHEMBL384699,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCCCN1CCOCC1
3277,7.366531544420414,CHEMBL384711,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(Br)c5)cc4)c3c2)o1
3278,8.045757490560675,CHEMBL385471,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCC1CCN(C)CC1
3279,7.744727494896694,CHEMBL385479,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCN1CCOCC1
3280,6.795880017344075,CHEMBL387207,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(C(F)(F)F)c4)c3c2)o1
3281,8.698970004336019,CHEMBL387265,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(S(C)(=O)=O)CC1
3282,5.402304814074488,CHEMBL388286,COc1ccc(N(CCCl)CCN/N=N/c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1
3283,4.958607314841776,CHEMBL3883652,Cc1cccc(Nc2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c1
3284,5.0,CHEMBL3884319,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21
3285,7.078833949362261,CHEMBL3889694,CN(C)C/C=C/C(=O)N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1
3286,6.756014328901029,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
3287,8.096910013008056,CHEMBL3890186,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1
3288,6.173925197299174,CHEMBL3890526,COc1cc(Nc2ncnc3ccc(-c4ccc(CN5C[C@@H]6[C@@H](CO)[C@@H]6C5)cc4)cc23)ccc1Oc1ccccc1
3289,7.443697499232713,CHEMBL3890751,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1
3290,8.259637310505756,CHEMBL3891187,C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3OC)ncc2C(F)(F)F)c1
3291,5.070581074285707,CHEMBL3891774,O=C(Nc1ccc(Nc2ncnc3cc4oc(=O)n(CCOC(=O)CBr)c4cc23)cc1)NC1CCCCC1
3292,9.886056647693165,CHEMBL3892310,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1C2COCC21
3293,8.4089353929735,CHEMBL3892567,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)cc12)c1ccccc1
3294,5.166852888087215,CHEMBL3892960,C=CC(=O)NC1CCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1
3295,7.647238808276169,CHEMBL3893004,CN(C)C/C=C/C(=O)N[C@H]1CC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1
3296,7.301029995663981,CHEMBL3893128,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1c(-c2c(Cl)cccc2Cl)noc1C
3297,7.327902142064283,CHEMBL3893698,CCN1C(=O)CS/C1=N/Nc1nncc2ccccc12
3298,6.226945306635738,CHEMBL3893810,CC(C)S(=O)(=O)c1ccccc1Nc1nc(N/N=C/c2ccc(C(F)(F)F)cc2)ncc1Cl
3299,8.0,CHEMBL3893822,Cc1ccc(Oc2ccc(Nc3ncnc4ccc(-c5cn(CCCCCCC(=O)NO)nn5)cc34)cc2C)cn1
3300,8.259637310505756,CHEMBL3894076,C=CC(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3OC)ncc2Br)c1
3301,6.563996464330104,CHEMBL3894102,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@H]1CC[C@@H](NC(=O)/C=C/CN2CCOCC2)CC1
3302,5.332640453816913,CHEMBL3894623,COc1cc2c(Nc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)ncnc2cc1OCc1ccccc1
3303,6.231361898752386,CHEMBL3894726,COc1ccc(/C=N/Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)cc1
3304,7.151872489432125,CHEMBL3894938,C=CC(=O)NCCn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21
3305,8.397940008672037,CHEMBL3895411,C=C(CN1CCOCC1)C(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1
3306,9.431798275933003,CHEMBL3895468,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC12COCC1C2
3307,7.193820026016113,CHEMBL3896476,S=C(NNc1nncc2ccccc12)Nc1ccc(Cl)cc1
3308,6.301029995663981,CHEMBL3896615,COc1cc2c(Nc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)ncnc2cc1OCCCN1CCN(C)CC1
3309,8.096910013008056,CHEMBL3896779,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1
3310,6.0,CHEMBL3897153,Cc1cc(OC2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
3311,8.096910013008056,CHEMBL3897363,CN1CCN(c2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CBr)c5cc34)cc2Cl)CC1
3312,8.267606240177031,CHEMBL3897723,COc1ccc(/C=C/C(=N/Nc2nncc3ccccc23)c2ccc(Cl)cc2)cc1
3313,8.698970004336019,CHEMBL3898077,C=C(CN(C)C)C(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1
3314,8.301029995663981,CHEMBL3898447,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1
3315,7.0,CHEMBL3898480,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CNCCCCCCCC(=O)NO)cc3)cc12)c1ccccc1
3316,8.795880017344075,CHEMBL3898690,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(Cl)c4)ncnc3cc2OC)C1
3317,6.886056647693163,CHEMBL3899216,Cc1cc(NS(=O)(=O)c2ccc(Nc3nncc4ccccc34)cc2)no1
3318,6.690369832574102,CHEMBL3900054,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(C(=O)CO)CC1
3319,8.337242168318426,CHEMBL3900264,Clc1ccc(/C=C/C(=N/Nc2nncc3ccccc23)c2ccccc2)cc1
3320,9.292429823902063,CHEMBL3901296,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@@]12COC[C@@H]1C2
3321,9.397940008672036,CHEMBL3901622,C[C@@H](Nc1ncnc2oc(-c3ccc(NCCN(C)C)cc3)cc12)c1ccccc1
3322,8.214670164989233,CHEMBL3901943,C=CC(=O)N1CCCCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1
3323,6.486782399932061,CHEMBL3902180,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)/C=C/CN2CCOCC2)C1
3324,5.327902142064284,CHEMBL3902295,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21
3325,4.005243055412373,CHEMBL3902576,Nc1nc(Nc2cccc(Br)c2)c2c(n1)-c1ccccc1C2
3326,8.443697499232712,CHEMBL3902778,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO
3327,6.925549281045409,CHEMBL3903063,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC(=O)Cn4ccnc4)cc3)ncc2[N+](=O)[O-])c1
3328,6.155957957958984,CHEMBL3903249,CN(C)C/C=C/C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21
3329,8.259637310505756,CHEMBL3903641,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2C(F)(F)F)c1
3330,7.698970004336019,CHEMBL3903707,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3OC)ncc2Cl)c1
3331,8.2518119729938,CHEMBL3903713,C(=C/c1ccccc1)\C(=N\Nc1nncc2ccccc12)c1ccccc1
3332,7.724688645458189,CHEMBL3903870,CN(C)C/C=C/C(=O)N1CCCC1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21
3333,6.756961951313706,CHEMBL3904205,CCC(=O)Nc1cc2c(Nc3ccc4c(c3)CCN4Cc3ccccc3)ncnc2cc1OC
3334,7.795880017344075,CHEMBL3904257,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cn1
3335,6.0,CHEMBL3904450,COc1cc(N2CCN(S(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
3336,8.259637310505756,CHEMBL3904778,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2Br)c1
3337,6.117475462045119,CHEMBL3904787,COC(=O)CNC(=O)c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OC)cc23)cc1
3338,8.096910013008056,CHEMBL3904966,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(Br)c(Cl)c4F)ncnc3cc2OC)C1
3339,6.628932137728264,CHEMBL3905242,COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(Cl)cc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1
3340,6.221125527997261,CHEMBL3905284,COc1cccc(/C=N/Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c1
3341,7.2839966563652,CHEMBL3905411,CCCCNC(=S)NNc1nncc2ccccc12
3342,6.175223537524454,CHEMBL3905552,COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(C)c(C)c4)cc3)ncnc2cc1OCCCN1CCN(C)CC1
3343,7.0,CHEMBL3906200,COc1cc2ncnc(NCc3cccc(Br)c3)c2cc1OCCCCCCC(=O)NO
3344,6.522878745280337,CHEMBL3906330,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21
3345,6.0,CHEMBL3906473,COc1cc(N2CCC(O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
3346,8.356547323513812,CHEMBL3906533,CCOC(=O)c1ccc(Nc2nncc3ccccc23)cc1
3347,8.397940008672037,CHEMBL3907533,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCOCC1
3348,7.958607314841775,CHEMBL3908303,C[C@@H](Nc1ncnc2oc(-c3ccccc3)cc12)c1ccccc1
3349,6.337242168318426,CHEMBL3908711,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21
3350,9.154901959985745,CHEMBL3909201,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C1
3351,7.0,CHEMBL3909214,O=C(CCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)NO
3352,6.552841968657781,CHEMBL3909438,Cc1ccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@H]3CC[C@H](O)CC3)c2c1
3353,6.0,CHEMBL3910297,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CNCC(=O)NO)cc3)cc12)c1ccccc1
3354,5.2839966563652006,CHEMBL3910361,C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC(=O)CBr)c4cc23)c1
3355,8.259637310505756,CHEMBL3910422,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)cc3OC)ncc2Br)c1
3356,8.638649975647734,CHEMBL3910496,C=CC(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21
3357,8.119186407719209,CHEMBL3910915,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(C)c4)ncnc3cc2OC)CC1
3358,8.3767507096021,CHEMBL3911796,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)nn1)NO
3359,7.397940008672037,CHEMBL391181,COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1CN1CCC(N)CC1
3360,7.351639989019068,CHEMBL3912266,C=CC(=O)N[C@H]1CC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1
3361,6.619788758288394,CHEMBL3912361,O=C(CCl)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCCCC5)c(Cl)c4)c3cc21
3362,7.0,CHEMBL3912598,C#Cc1cccc(Nc2ncnc3ccc(OCCCCCC(=O)NO)cc23)c1
3363,7.376750709602099,CHEMBL3912723,O=C1CS/C(=N/Nc2nncc3ccccc23)N1c1ccc(Cl)cc1
3364,7.346787486224656,CHEMBL391321,OCCNCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12
3365,6.046723663332696,CHEMBL3913728,CC(C)S(=O)(=O)c1ccccc1Nc1nc(N/N=C/c2ccc(OC(F)(F)F)cc2)ncc1Cl
3366,8.259637310505756,CHEMBL3913778,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)cc3OC)ncc2Cl)c1
3367,6.823908740944319,CHEMBL391387,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccnc5)c(Cl)c4)c23)CC1
3368,8.346787486224656,CHEMBL3914159,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1
3369,7.585026652029182,CHEMBL3914227,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1[C@H](C)CCC[C@@H]1C
3370,7.0,CHEMBL3914322,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCCCCCCC(=O)NO)cc3)cc12)c1ccc(F)cc1
3371,7.301029995663981,CHEMBL3914599,CCCN1CCCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1
3372,7.0,CHEMBL3914607,COc1cc2ncnc(NCc3ccc(F)c(F)c3)c2cc1OCCCCCCC(=O)NO
3373,6.0,CHEMBL3915202,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
3374,6.958607314841775,CHEMBL391521,CN(CCO)Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12
3375,5.193820026016113,CHEMBL3915306,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccc(Cl)cc5)cc4)c3cc21
3376,8.387216143280265,CHEMBL3915508,N#Cc1ccc(Nc2nncc3ccccc23)cc1
3377,5.204954629578875,CHEMBL3915538,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C[C@@H]1CCCN1C(=O)/C=C/CN1CCOCC1
3378,6.126679398184601,CHEMBL3916141,CCC(=O)Nc1cc2c(Nc3ccc(CCc4ccccc4)cc3)ncnc2cc1OC
3379,6.301029995663981,CHEMBL391675,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCC6)c45)ccc32)c1
3380,8.886056647693163,CHEMBL3916927,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OC)C1
3381,7.0,CHEMBL3917105,O=C(CCCCCN1CCN(Cc2ccc(-c3cc4c(NCc5ccccc5)ncnc4[nH]3)cc2)CC1)NO
3382,6.142667503568732,CHEMBL391738,COc1cc(Nc2c(C#N)cnc3cc(C#CCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
3383,6.060480747381382,CHEMBL3917657,CC(C)(C)c1ccc(Nc2ncnc3cc4oc(=O)n(CCOC(=O)CBr)c4cc23)cc1
3384,6.570732333566832,CHEMBL3917698,CN(C)C/C=C/C(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1
3385,5.002569926202529,CHEMBL3917723,COC(=O)CNC(=O)c1ccc(Nc2ncnc3cc(OCCN4CCCCC4)c(OC)cc23)cc1
3386,7.455931955649724,CHEMBL391778,NCC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1
3387,7.200659450546419,CHEMBL391779,CNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1
3388,7.0,CHEMBL3917951,COc1cc2ncnc(NCCc3ccccc3)c2cc1OCCCCCCC(=O)NO
3389,7.657577319177793,CHEMBL3918330,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
3390,5.863279432843593,CHEMBL3918367,Cc1cccc2c1nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1
3391,7.026872146400302,CHEMBL3919183,CCC(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccn4)c3)ncnc2cc1OC
3392,7.259637310505756,CHEMBL3919271,C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OC)c3OC)ncc2Cl)c1
3393,7.920818753952375,CHEMBL3919447,C=CC(=O)N1CC[C@H](Oc2cc3c(N[C@H](C)c4ccccc4)ncnc3cc2OC)C1
3394,8.823908740944319,CHEMBL3919609,C[C@@H](Nc1ncnc2oc(-c3ccc(O)cc3)cc12)c1ccccc1
3395,7.292429823902063,CHEMBL3920551,COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(C)c(C)c4)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
3396,9.187086643357144,CHEMBL3920583,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO
3397,7.549442990581671,CHEMBL3921017,C=CC(=O)N(C)CCn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21
3398,8.096910013008056,CHEMBL3921129,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1
3399,7.698970004336019,CHEMBL3921302,CN1CCN(c2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CCl)c5cc34)cc2Cl)CC1
3400,7.0,CHEMBL3921446,CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(Cc5ccccn5)cc4)ncnc3cn2)CC1
3401,6.806041021980813,CHEMBL3921655,CC#CC(=O)N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1
3402,6.2441251443275085,CHEMBL3921664,CC(C)S(=O)(=O)c1ccccc1Nc1nc(N/N=C/c2ccc(F)cc2)ncc1Cl
3403,7.638272163982407,CHEMBL3921710,CCCCN1C(=O)CS/C1=N/Nc1nncc2ccccc12
3404,8.236572006437063,CHEMBL3921816,COc1cc(Nc2ncnc3ccc(-c4cn(CCCCCC(=O)NO)nn4)cc23)ccc1Oc1ccccc1
3405,8.301029995663981,CHEMBL3922182,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(OCc5ccccn5)c(Cl)c4)ncnc3cc2OC)C1
3406,7.481486060122113,CHEMBL392273,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(CN6CCCNCC6)c45)ccc32)c1
3407,7.214670164989233,CHEMBL3922922,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1
3408,8.522878745280337,CHEMBL3923228,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1
3409,6.7121982700697735,CHEMBL3923551,COc1cc2c(Nc3ccc(NC(=O)Nc4ccccc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1
3410,6.282329496997738,CHEMBL3923650,CCC(=O)Nc1cc2c(Nc3ccc(NS(=O)(=O)c4ccccc4)nc3)ncnc2cc1OC
3411,7.187086643357144,CHEMBL3924500,S=C(NNc1nncc2ccccc12)Nc1ccccc1
3412,7.0,CHEMBL3924787,C[C@@H](Nc1ncnc2ccc(OCCCCCC(=O)NO)cc12)c1ccccc1
3413,6.935542010773082,CHEMBL3925158,CCC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)cc3)ncnc2cc1OC
3414,7.619788758288394,CHEMBL3925584,COc1ccc(-c2cc3c(N[C@H](C)c4ccccc4F)ncnc3o2)cc1
3415,6.997402019280091,CHEMBL3925959,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCn4cnnn4)cc3)ncc2[N+](=O)[O-])c1
3416,6.853871964321762,CHEMBL3926223,NS(=O)(=O)c1ccc(Nc2nncc3ccccc23)cc1
3417,8.221848749616356,CHEMBL3926558,C=CC(=O)N1CC(Oc2cc3c(N[C@H](C)c4ccccc4)ncnc3cc2OC)C1
3418,6.311936303053656,CHEMBL3926657,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)/C=C/c2c[nH]cn2)C1
3419,6.721246399047171,CHEMBL392774,COC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1
3420,7.275724130399211,CHEMBL3927914,COc1ccc(NC(=S)NNc2nncc3ccccc23)cc1
3421,7.698970004336019,CHEMBL3928176,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccccc3OC)ncc2F)c1
3422,8.698970004336019,CHEMBL3928512,C[C@@H](Nc1ncnc2oc(-c3ccccc3O)cc12)c1ccccc1
3423,7.301029995663981,CHEMBL3929002,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1csc2ccc(Cl)cc12
3424,9.154901959985745,CHEMBL3929060,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(N)=O
3425,7.10790539730952,CHEMBL3929448,COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(F)c(Cl)c4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1
3426,9.568636235841012,CHEMBL3929484,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO
3427,7.537602002101044,CHEMBL3929584,C=Cc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3o2)cc1
